ip_dst,time(t-10),traffic(t-10),data_len(t-10),time(t-9),traffic(t-9),data_len(t-9),time(t-8),traffic(t-8),data_len(t-8),time(t-7),traffic(t-7),data_len(t-7),time(t-6),traffic(t-6),data_len(t-6),time(t-5),traffic(t-5),data_len(t-5),time(t-4),traffic(t-4),data_len(t-4),time(t-3),traffic(t-3),data_len(t-3),time(t-2),traffic(t-2),data_len(t-2),time(t-1),traffic(t-1),data_len(t-1),time(t),traffic(t),data_len(t)
192.168.1.149,2019/04/08 23:27:04,1.0,52.0,2019/04/08 23:27:08,1.0,46.0,2019/04/08 23:27:11,5.0,894.0,2019/04/08 23:27:32,1.0,39.0,2019/04/08 23:27:34,6.0,694.0,2019/04/08 23:27:49,1.0,31.0,2019/04/08 23:27:59,1.0,52.0,2019/04/08 23:28:09,1.0,46.0,2019/04/08 23:28:25,1.0,52.0,2019/04/08 23:28:31,1.0,39.0,2019/04/08 23:28:53,1,52
192.168.1.149,2019/04/08 23:27:08,1.0,46.0,2019/04/08 23:27:11,5.0,894.0,2019/04/08 23:27:32,1.0,39.0,2019/04/08 23:27:34,6.0,694.0,2019/04/08 23:27:49,1.0,31.0,2019/04/08 23:27:59,1.0,52.0,2019/04/08 23:28:09,1.0,46.0,2019/04/08 23:28:25,1.0,52.0,2019/04/08 23:28:31,1.0,39.0,2019/04/08 23:28:53,1.0,52.0,2019/04/08 23:29:08,1,46
192.168.1.149,2019/04/08 23:27:11,5.0,894.0,2019/04/08 23:27:32,1.0,39.0,2019/04/08 23:27:34,6.0,694.0,2019/04/08 23:27:49,1.0,31.0,2019/04/08 23:27:59,1.0,52.0,2019/04/08 23:28:09,1.0,46.0,2019/04/08 23:28:25,1.0,52.0,2019/04/08 23:28:31,1.0,39.0,2019/04/08 23:28:53,1.0,52.0,2019/04/08 23:29:08,1.0,46.0,2019/04/08 23:29:11,3,258
192.168.1.149,2019/04/08 23:27:32,1.0,39.0,2019/04/08 23:27:34,6.0,694.0,2019/04/08 23:27:49,1.0,31.0,2019/04/08 23:27:59,1.0,52.0,2019/04/08 23:28:09,1.0,46.0,2019/04/08 23:28:25,1.0,52.0,2019/04/08 23:28:31,1.0,39.0,2019/04/08 23:28:53,1.0,52.0,2019/04/08 23:29:08,1.0,46.0,2019/04/08 23:29:11,3.0,258.0,2019/04/08 23:29:16,1,56
192.168.1.149,2019/04/08 23:27:34,6.0,694.0,2019/04/08 23:27:49,1.0,31.0,2019/04/08 23:27:59,1.0,52.0,2019/04/08 23:28:09,1.0,46.0,2019/04/08 23:28:25,1.0,52.0,2019/04/08 23:28:31,1.0,39.0,2019/04/08 23:28:53,1.0,52.0,2019/04/08 23:29:08,1.0,46.0,2019/04/08 23:29:11,3.0,258.0,2019/04/08 23:29:16,1.0,56.0,2019/04/08 23:29:18,1,52
192.168.1.149,2019/04/08 23:27:49,1.0,31.0,2019/04/08 23:27:59,1.0,52.0,2019/04/08 23:28:09,1.0,46.0,2019/04/08 23:28:25,1.0,52.0,2019/04/08 23:28:31,1.0,39.0,2019/04/08 23:28:53,1.0,52.0,2019/04/08 23:29:08,1.0,46.0,2019/04/08 23:29:11,3.0,258.0,2019/04/08 23:29:16,1.0,56.0,2019/04/08 23:29:18,1.0,52.0,2019/04/08 23:29:21,1,518
192.168.1.149,2019/04/08 23:27:59,1.0,52.0,2019/04/08 23:28:09,1.0,46.0,2019/04/08 23:28:25,1.0,52.0,2019/04/08 23:28:31,1.0,39.0,2019/04/08 23:28:53,1.0,52.0,2019/04/08 23:29:08,1.0,46.0,2019/04/08 23:29:11,3.0,258.0,2019/04/08 23:29:16,1.0,56.0,2019/04/08 23:29:18,1.0,52.0,2019/04/08 23:29:21,1.0,518.0,2019/04/08 23:29:26,8,1855
192.168.1.149,2019/04/08 23:28:09,1.0,46.0,2019/04/08 23:28:25,1.0,52.0,2019/04/08 23:28:31,1.0,39.0,2019/04/08 23:28:53,1.0,52.0,2019/04/08 23:29:08,1.0,46.0,2019/04/08 23:29:11,3.0,258.0,2019/04/08 23:29:16,1.0,56.0,2019/04/08 23:29:18,1.0,52.0,2019/04/08 23:29:21,1.0,518.0,2019/04/08 23:29:26,8.0,1855.0,2019/04/08 23:29:49,1,52
192.168.1.149,2019/04/08 23:28:25,1.0,52.0,2019/04/08 23:28:31,1.0,39.0,2019/04/08 23:28:53,1.0,52.0,2019/04/08 23:29:08,1.0,46.0,2019/04/08 23:29:11,3.0,258.0,2019/04/08 23:29:16,1.0,56.0,2019/04/08 23:29:18,1.0,52.0,2019/04/08 23:29:21,1.0,518.0,2019/04/08 23:29:26,8.0,1855.0,2019/04/08 23:29:49,1.0,52.0,2019/04/08 23:29:56,2,254
192.168.1.149,2019/04/08 23:28:31,1.0,39.0,2019/04/08 23:28:53,1.0,52.0,2019/04/08 23:29:08,1.0,46.0,2019/04/08 23:29:11,3.0,258.0,2019/04/08 23:29:16,1.0,56.0,2019/04/08 23:29:18,1.0,52.0,2019/04/08 23:29:21,1.0,518.0,2019/04/08 23:29:26,8.0,1855.0,2019/04/08 23:29:49,1.0,52.0,2019/04/08 23:29:56,2.0,254.0,2019/04/08 23:29:57,1,148
192.168.1.149,2019/04/08 23:30:10,1.0,46.0,2019/04/08 23:30:15,1.0,52.0,2019/04/08 23:30:25,1.0,46.0,2019/04/08 23:30:40,1.0,52.0,2019/04/08 23:31:06,6.0,707.0,2019/04/08 23:31:09,1.0,46.0,2019/04/08 23:31:11,5.0,582.0,2019/04/08 23:31:24,1.0,46.0,2019/04/08 23:31:32,1.0,52.0,2019/04/08 23:31:34,6.0,1445.0,2019/04/08 23:31:35,5,1016
192.168.1.149,2019/04/08 23:30:15,1.0,52.0,2019/04/08 23:30:25,1.0,46.0,2019/04/08 23:30:40,1.0,52.0,2019/04/08 23:31:06,6.0,707.0,2019/04/08 23:31:09,1.0,46.0,2019/04/08 23:31:11,5.0,582.0,2019/04/08 23:31:24,1.0,46.0,2019/04/08 23:31:32,1.0,52.0,2019/04/08 23:31:34,6.0,1445.0,2019/04/08 23:31:35,5.0,1016.0,2019/04/08 23:32:00,1,52
192.168.1.149,2019/04/08 23:30:25,1.0,46.0,2019/04/08 23:30:40,1.0,52.0,2019/04/08 23:31:06,6.0,707.0,2019/04/08 23:31:09,1.0,46.0,2019/04/08 23:31:11,5.0,582.0,2019/04/08 23:31:24,1.0,46.0,2019/04/08 23:31:32,1.0,52.0,2019/04/08 23:31:34,6.0,1445.0,2019/04/08 23:31:35,5.0,1016.0,2019/04/08 23:32:00,1.0,52.0,2019/04/08 23:32:01,8,4632
192.168.1.149,2019/04/08 23:30:40,1.0,52.0,2019/04/08 23:31:06,6.0,707.0,2019/04/08 23:31:09,1.0,46.0,2019/04/08 23:31:11,5.0,582.0,2019/04/08 23:31:24,1.0,46.0,2019/04/08 23:31:32,1.0,52.0,2019/04/08 23:31:34,6.0,1445.0,2019/04/08 23:31:35,5.0,1016.0,2019/04/08 23:32:00,1.0,52.0,2019/04/08 23:32:01,8.0,4632.0,2019/04/08 23:32:02,6,1461
192.168.1.149,2019/04/08 23:31:06,6.0,707.0,2019/04/08 23:31:09,1.0,46.0,2019/04/08 23:31:11,5.0,582.0,2019/04/08 23:31:24,1.0,46.0,2019/04/08 23:31:32,1.0,52.0,2019/04/08 23:31:34,6.0,1445.0,2019/04/08 23:31:35,5.0,1016.0,2019/04/08 23:32:00,1.0,52.0,2019/04/08 23:32:01,8.0,4632.0,2019/04/08 23:32:02,6.0,1461.0,2019/04/08 23:32:10,1,46
192.168.1.149,2019/04/08 23:31:09,1.0,46.0,2019/04/08 23:31:11,5.0,582.0,2019/04/08 23:31:24,1.0,46.0,2019/04/08 23:31:32,1.0,52.0,2019/04/08 23:31:34,6.0,1445.0,2019/04/08 23:31:35,5.0,1016.0,2019/04/08 23:32:00,1.0,52.0,2019/04/08 23:32:01,8.0,4632.0,2019/04/08 23:32:02,6.0,1461.0,2019/04/08 23:32:10,1.0,46.0,2019/04/08 23:32:21,8,1842
192.168.1.149,2019/04/08 23:31:11,5.0,582.0,2019/04/08 23:31:24,1.0,46.0,2019/04/08 23:31:32,1.0,52.0,2019/04/08 23:31:34,6.0,1445.0,2019/04/08 23:31:35,5.0,1016.0,2019/04/08 23:32:00,1.0,52.0,2019/04/08 23:32:01,8.0,4632.0,2019/04/08 23:32:02,6.0,1461.0,2019/04/08 23:32:10,1.0,46.0,2019/04/08 23:32:21,8.0,1842.0,2019/04/08 23:32:27,1,52
192.168.1.149,2019/04/08 23:31:24,1.0,46.0,2019/04/08 23:31:32,1.0,52.0,2019/04/08 23:31:34,6.0,1445.0,2019/04/08 23:31:35,5.0,1016.0,2019/04/08 23:32:00,1.0,52.0,2019/04/08 23:32:01,8.0,4632.0,2019/04/08 23:32:02,6.0,1461.0,2019/04/08 23:32:10,1.0,46.0,2019/04/08 23:32:21,8.0,1842.0,2019/04/08 23:32:27,1.0,52.0,2019/04/08 23:32:33,1,39
192.168.1.149,2019/04/08 23:31:32,1.0,52.0,2019/04/08 23:31:34,6.0,1445.0,2019/04/08 23:31:35,5.0,1016.0,2019/04/08 23:32:00,1.0,52.0,2019/04/08 23:32:01,8.0,4632.0,2019/04/08 23:32:02,6.0,1461.0,2019/04/08 23:32:10,1.0,46.0,2019/04/08 23:32:21,8.0,1842.0,2019/04/08 23:32:27,1.0,52.0,2019/04/08 23:32:33,1.0,39.0,2019/04/08 23:32:49,1,325
192.168.1.149,2019/04/08 23:31:34,6.0,1445.0,2019/04/08 23:31:35,5.0,1016.0,2019/04/08 23:32:00,1.0,52.0,2019/04/08 23:32:01,8.0,4632.0,2019/04/08 23:32:02,6.0,1461.0,2019/04/08 23:32:10,1.0,46.0,2019/04/08 23:32:21,8.0,1842.0,2019/04/08 23:32:27,1.0,52.0,2019/04/08 23:32:33,1.0,39.0,2019/04/08 23:32:49,1.0,325.0,2019/04/08 23:32:50,1,31
192.168.1.149,2019/04/08 23:31:35,5.0,1016.0,2019/04/08 23:32:00,1.0,52.0,2019/04/08 23:32:01,8.0,4632.0,2019/04/08 23:32:02,6.0,1461.0,2019/04/08 23:32:10,1.0,46.0,2019/04/08 23:32:21,8.0,1842.0,2019/04/08 23:32:27,1.0,52.0,2019/04/08 23:32:33,1.0,39.0,2019/04/08 23:32:49,1.0,325.0,2019/04/08 23:32:50,1.0,31.0,2019/04/08 23:32:55,1,52
192.168.1.149,2019/04/08 23:32:00,1.0,52.0,2019/04/08 23:32:01,8.0,4632.0,2019/04/08 23:32:02,6.0,1461.0,2019/04/08 23:32:10,1.0,46.0,2019/04/08 23:32:21,8.0,1842.0,2019/04/08 23:32:27,1.0,52.0,2019/04/08 23:32:33,1.0,39.0,2019/04/08 23:32:49,1.0,325.0,2019/04/08 23:32:50,1.0,31.0,2019/04/08 23:32:55,1.0,52.0,2019/04/08 23:33:00,1,46
192.168.1.149,2019/04/08 23:32:01,8.0,4632.0,2019/04/08 23:32:02,6.0,1461.0,2019/04/08 23:32:10,1.0,46.0,2019/04/08 23:32:21,8.0,1842.0,2019/04/08 23:32:27,1.0,52.0,2019/04/08 23:32:33,1.0,39.0,2019/04/08 23:32:49,1.0,325.0,2019/04/08 23:32:50,1.0,31.0,2019/04/08 23:32:55,1.0,52.0,2019/04/08 23:33:00,1.0,46.0,2019/04/08 23:33:08,1,46
192.168.1.149,2019/04/08 23:32:02,6.0,1461.0,2019/04/08 23:32:10,1.0,46.0,2019/04/08 23:32:21,8.0,1842.0,2019/04/08 23:32:27,1.0,52.0,2019/04/08 23:32:33,1.0,39.0,2019/04/08 23:32:49,1.0,325.0,2019/04/08 23:32:50,1.0,31.0,2019/04/08 23:32:55,1.0,52.0,2019/04/08 23:33:00,1.0,46.0,2019/04/08 23:33:08,1.0,46.0,2019/04/08 23:33:11,4,258
192.168.1.149,2019/04/08 23:32:10,1.0,46.0,2019/04/08 23:32:21,8.0,1842.0,2019/04/08 23:32:27,1.0,52.0,2019/04/08 23:32:33,1.0,39.0,2019/04/08 23:32:49,1.0,325.0,2019/04/08 23:32:50,1.0,31.0,2019/04/08 23:32:55,1.0,52.0,2019/04/08 23:33:00,1.0,46.0,2019/04/08 23:33:08,1.0,46.0,2019/04/08 23:33:11,4.0,258.0,2019/04/08 23:33:12,1,57
192.168.1.149,2019/04/08 23:32:21,8.0,1842.0,2019/04/08 23:32:27,1.0,52.0,2019/04/08 23:32:33,1.0,39.0,2019/04/08 23:32:49,1.0,325.0,2019/04/08 23:32:50,1.0,31.0,2019/04/08 23:32:55,1.0,52.0,2019/04/08 23:33:00,1.0,46.0,2019/04/08 23:33:08,1.0,46.0,2019/04/08 23:33:11,4.0,258.0,2019/04/08 23:33:12,1.0,57.0,2019/04/08 23:33:20,1,46
192.168.1.149,2019/04/08 23:32:27,1.0,52.0,2019/04/08 23:32:33,1.0,39.0,2019/04/08 23:32:49,1.0,325.0,2019/04/08 23:32:50,1.0,31.0,2019/04/08 23:32:55,1.0,52.0,2019/04/08 23:33:00,1.0,46.0,2019/04/08 23:33:08,1.0,46.0,2019/04/08 23:33:11,4.0,258.0,2019/04/08 23:33:12,1.0,57.0,2019/04/08 23:33:20,1.0,46.0,2019/04/08 23:33:22,1,52
192.168.1.149,2019/04/08 23:32:33,1.0,39.0,2019/04/08 23:32:49,1.0,325.0,2019/04/08 23:32:50,1.0,31.0,2019/04/08 23:32:55,1.0,52.0,2019/04/08 23:33:00,1.0,46.0,2019/04/08 23:33:08,1.0,46.0,2019/04/08 23:33:11,4.0,258.0,2019/04/08 23:33:12,1.0,57.0,2019/04/08 23:33:20,1.0,46.0,2019/04/08 23:33:22,1.0,52.0,2019/04/08 23:33:32,1,39
192.168.1.149,2019/04/08 20:18:55,7.0,4597.0,2019/04/08 20:18:56,76.0,137246.0,2019/04/08 20:19:56,2.0,254.0,2019/04/08 20:19:57,1.0,148.0,2019/04/08 20:19:59,6.0,1153.0,2019/04/08 20:20:15,2.0,126.0,2019/04/08 20:20:20,1.0,63.0,2019/04/08 20:20:21,1.0,63.0,2019/04/08 20:20:26,2.0,126.0,2019/04/08 20:20:27,3.0,189.0,2019/04/08 20:20:28,1,63
192.168.1.149,2019/04/08 20:18:56,76.0,137246.0,2019/04/08 20:19:56,2.0,254.0,2019/04/08 20:19:57,1.0,148.0,2019/04/08 20:19:59,6.0,1153.0,2019/04/08 20:20:15,2.0,126.0,2019/04/08 20:20:20,1.0,63.0,2019/04/08 20:20:21,1.0,63.0,2019/04/08 20:20:26,2.0,126.0,2019/04/08 20:20:27,3.0,189.0,2019/04/08 20:20:28,1.0,63.0,2019/04/08 20:21:07,1,63
192.168.1.149,2019/04/08 20:19:56,2.0,254.0,2019/04/08 20:19:57,1.0,148.0,2019/04/08 20:19:59,6.0,1153.0,2019/04/08 20:20:15,2.0,126.0,2019/04/08 20:20:20,1.0,63.0,2019/04/08 20:20:21,1.0,63.0,2019/04/08 20:20:26,2.0,126.0,2019/04/08 20:20:27,3.0,189.0,2019/04/08 20:20:28,1.0,63.0,2019/04/08 20:21:07,1.0,63.0,2019/04/08 20:21:10,1,63
192.168.1.149,2019/04/08 20:19:57,1.0,148.0,2019/04/08 20:19:59,6.0,1153.0,2019/04/08 20:20:15,2.0,126.0,2019/04/08 20:20:20,1.0,63.0,2019/04/08 20:20:21,1.0,63.0,2019/04/08 20:20:26,2.0,126.0,2019/04/08 20:20:27,3.0,189.0,2019/04/08 20:20:28,1.0,63.0,2019/04/08 20:21:07,1.0,63.0,2019/04/08 20:21:10,1.0,63.0,2019/04/08 20:22:14,7,4550
192.168.1.149,2019/04/08 20:19:59,6.0,1153.0,2019/04/08 20:20:15,2.0,126.0,2019/04/08 20:20:20,1.0,63.0,2019/04/08 20:20:21,1.0,63.0,2019/04/08 20:20:26,2.0,126.0,2019/04/08 20:20:27,3.0,189.0,2019/04/08 20:20:28,1.0,63.0,2019/04/08 20:21:07,1.0,63.0,2019/04/08 20:21:10,1.0,63.0,2019/04/08 20:22:14,7.0,4550.0,2019/04/08 20:22:15,39,53298
192.168.1.149,2019/04/08 20:20:15,2.0,126.0,2019/04/08 20:20:20,1.0,63.0,2019/04/08 20:20:21,1.0,63.0,2019/04/08 20:20:26,2.0,126.0,2019/04/08 20:20:27,3.0,189.0,2019/04/08 20:20:28,1.0,63.0,2019/04/08 20:21:07,1.0,63.0,2019/04/08 20:21:10,1.0,63.0,2019/04/08 20:22:14,7.0,4550.0,2019/04/08 20:22:15,39.0,53298.0,2019/04/08 20:22:56,1,63
239.255.255.250,2019/04/08 20:18:11,1.0,180.0,2019/04/08 20:18:12,1.0,180.0,2019/04/08 20:18:13,1.0,180.0,2019/04/08 20:18:14,1.0,180.0,2019/04/08 20:20:11,1.0,180.0,2019/04/08 20:20:12,1.0,180.0,2019/04/08 20:20:13,1.0,180.0,2019/04/08 20:20:14,1.0,180.0,2019/04/08 20:22:11,1.0,180.0,2019/04/08 20:22:12,1.0,180.0,2019/04/08 20:22:13,1,180
239.255.255.250,2019/04/08 20:18:12,1.0,180.0,2019/04/08 20:18:13,1.0,180.0,2019/04/08 20:18:14,1.0,180.0,2019/04/08 20:20:11,1.0,180.0,2019/04/08 20:20:12,1.0,180.0,2019/04/08 20:20:13,1.0,180.0,2019/04/08 20:20:14,1.0,180.0,2019/04/08 20:22:11,1.0,180.0,2019/04/08 20:22:12,1.0,180.0,2019/04/08 20:22:13,1.0,180.0,2019/04/08 20:22:14,1,180
192.168.1.149,2019/04/08 18:22:22,3.0,384.0,2019/04/08 18:22:37,1.0,33.0,2019/04/08 18:22:38,1.0,31.0,2019/04/08 18:22:40,9.0,2678.0,2019/04/08 18:22:41,1.0,148.0,2019/04/08 18:22:55,1.0,56.0,2019/04/08 18:23:39,1.0,46.0,2019/04/08 18:23:59,1.0,56.0,2019/04/08 18:24:32,1.0,56.0,2019/04/08 18:24:38,1.0,46.0,2019/04/08 18:25:04,1,56
192.168.1.149,2019/04/08 18:22:37,1.0,33.0,2019/04/08 18:22:38,1.0,31.0,2019/04/08 18:22:40,9.0,2678.0,2019/04/08 18:22:41,1.0,148.0,2019/04/08 18:22:55,1.0,56.0,2019/04/08 18:23:39,1.0,46.0,2019/04/08 18:23:59,1.0,56.0,2019/04/08 18:24:32,1.0,56.0,2019/04/08 18:24:38,1.0,46.0,2019/04/08 18:25:04,1.0,56.0,2019/04/08 18:25:36,1,56
192.168.1.149,2019/04/08 18:51:16,1.0,46.0,2019/04/08 18:52:25,11.0,9966.0,2019/04/08 18:52:38,5.0,3948.0,2019/04/08 18:52:39,2.0,290.0,2019/04/08 18:52:40,1.0,55.0,2019/04/08 18:52:41,1.0,148.0,2019/04/08 18:52:48,7.0,1117.0,2019/04/08 18:53:02,1.0,31.0,2019/04/08 18:53:18,4.0,731.0,2019/04/08 18:53:23,1.0,46.0,2019/04/08 18:53:39,1,31
192.168.1.149,2019/04/08 18:52:25,11.0,9966.0,2019/04/08 18:52:38,5.0,3948.0,2019/04/08 18:52:39,2.0,290.0,2019/04/08 18:52:40,1.0,55.0,2019/04/08 18:52:41,1.0,148.0,2019/04/08 18:52:48,7.0,1117.0,2019/04/08 18:53:02,1.0,31.0,2019/04/08 18:53:18,4.0,731.0,2019/04/08 18:53:23,1.0,46.0,2019/04/08 18:53:39,1.0,31.0,2019/04/08 18:53:48,4,872
